config_id,question_id,retrieval_precision_at_k,context_recall,citation_coverage,answer_grounding_score,context_items,citations,latency_seconds,gold_evidence_documents,retrieved_gold_documents,evidence_recall_at_context,citation_recall,answer_exact_match,answer_contains_gold,answer_token_f1
neo4j-only,q_mhr_0031,0.0,0.0,0.0,1.0,36,3,0.18843429995467886,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0032,0.022727272727272728,0.3333333333333333,0.0,1.0,48,4,0.5059572999598458,3,1,0.3333333333333333,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0033,0.0,0.0,0.0,1.0,36,3,0.38802040001610294,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0034,0.0,0.0,0.0,1.0,36,3,0.1665332000120543,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0035,0.047619047619047616,0.6666666666666666,0.6666666666666666,1.0,42,4,145.45120399992447,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0036,0.05263157894736842,1.0,0.0,1.0,48,4,0.5174044000450522,2,2,1.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0037,0.13157894736842105,1.0,0.6666666666666666,1.0,48,4,0.1689102000091225,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
neo4j-only,q_mhr_0038,0.020833333333333332,0.5,0.5,1.0,48,4,0.20992390002356842,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-only,q_mhr_0039,0.75,1.0,0.16666666666666666,1.0,24,3,0.06331810000119731,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0040,0.75,1.0,0.16666666666666666,1.0,24,3,0.06683610001346096,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0041,0.029411764705882353,0.3333333333333333,0.0,1.0,42,4,158.73606899997685,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0042,0.023809523809523808,0.5,0.5,1.0,42,4,61.912824300001375,2,1,0.5,0.5,0.0,0.0,0.0
neo4j-only,q_mhr_0043,0.0,0.0,0.0,1.0,48,4,0.3527147999848239,2,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0044,0.05263157894736842,1.0,0.5,1.0,42,4,41.95351019996451,2,2,1.0,0.5,0.0,0.0,0.0
neo4j-only,q_mhr_0045,0.0,0.0,0.0,1.0,36,3,0.13437889993656427,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0046,0.02857142857142857,0.3333333333333333,0.0,1.0,36,3,0.16131919994950294,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0047,0.05263157894736842,0.6666666666666666,0.3333333333333333,1.0,48,4,0.439055000024382,3,2,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0
neo4j-only,q_mhr_0048,0.0,0.0,0.0,1.0,48,4,0.19759230001363903,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0049,0.75,1.0,0.16666666666666666,1.0,24,3,0.06120479997480288,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0050,0.75,1.0,0.16666666666666666,1.0,24,3,0.0597866999451071,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0001,0.05714285714285714,0.6666666666666666,0.0,1.0,36,3,0.18369289999827743,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0002,0.0,0.0,0.0,1.0,36,3,0.2203995999880135,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0003,0.0,0.0,0.0,1.0,36,3,0.17188310000346974,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0004,0.024390243902439025,0.5,0.5,1.0,48,4,0.1401534999604337,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-only,q_mhr_0005,0.5357142857142857,0.6666666666666666,0.6666666666666666,1.0,36,3,0.20779079996282235,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5
neo4j-only,q_mhr_0006,0.02857142857142857,0.5,0.0,1.0,36,3,0.1935901999240741,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0007,0.07894736842105263,0.5,0.5,1.0,48,4,0.14325090002967045,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-only,q_mhr_0008,0.02631578947368421,0.5,0.0,1.0,48,4,0.2903998999390751,2,1,0.5,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0009,0.0,0.0,0.0,1.0,36,3,0.2745822999859229,4,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0010,0.0,0.0,0.0,1.0,36,3,0.15738080005394295,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0011,0.75,1.0,0.16666666666666666,1.0,24,3,0.06260409997776151,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0012,0.23684210526315788,0.5,0.5,1.0,48,4,0.21874840004602447,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-only,q_mhr_0013,0.023809523809523808,0.5,0.0,1.0,42,4,53.726021200069226,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0014,0.75,1.0,0.16666666666666666,1.0,24,3,0.0826002000248991,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0015,0.046511627906976744,1.0,1.0,1.0,48,4,0.14213840005686507,2,2,1.0,1.0,1.0,1.0,1.0
neo4j-only,q_mhr_0016,0.21428571428571427,0.25,0.25,1.0,36,3,0.3397607000079006,4,1,0.25,0.25,0.0,0.0,0.0
neo4j-only,q_mhr_0017,0.05555555555555555,0.5,0.0,1.0,36,3,0.15380039997398853,4,2,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0018,0.029411764705882353,0.3333333333333333,0.0,1.0,42,4,187.83121629996458,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0019,0.75,1.0,0.16666666666666666,1.0,24,3,0.06261639995500445,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0020,0.18421052631578946,0.5,0.5,1.0,48,4,0.19668400002410635,2,1,0.5,0.5,0.0,0.0,0.0
neo4j-only,q_mhr_0021,0.75,1.0,0.16666666666666666,1.0,24,3,0.06458739994559437,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0022,0.0,0.0,0.0,1.0,42,4,69.03822729998501,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0023,0.0,0.0,0.0,1.0,36,3,0.2676496000494808,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0024,0.023809523809523808,0.5,0.0,1.0,42,4,85.89521729992703,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0025,0.75,1.0,0.16666666666666666,1.0,24,3,0.061814800021238625,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0026,0.023809523809523808,0.3333333333333333,0.3333333333333333,1.0,42,4,76.21754240000155,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-only,q_mhr_0027,0.02631578947368421,0.3333333333333333,0.3333333333333333,1.0,42,4,83.84288400004152,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-only,q_mhr_0028,0.0,0.0,0.0,1.0,48,4,0.389106200018432,2,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0029,0.020833333333333332,0.5,0.0,1.0,48,4,0.20034039998427033,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0030,0.0,0.0,0.0,1.0,42,4,100.36826029996155,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0031,0.0,0.0,0.0,1.0,36,3,0.18361910001840442,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0032,0.022727272727272728,0.3333333333333333,0.0,1.0,48,4,0.4988847999484278,3,1,0.3333333333333333,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0033,0.0,0.0,0.0,1.0,36,3,0.3861509999842383,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0034,0.0,0.0,0.0,1.0,36,3,0.15778539999155328,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0035,0.047619047619047616,0.6666666666666666,0.6666666666666666,1.0,42,4,145.11618890002137,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0036,0.05263157894736842,1.0,0.0,1.0,48,4,0.4805393000715412,2,2,1.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0037,0.13157894736842105,1.0,0.6666666666666666,1.0,48,4,0.1682599000632763,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
neo4j-only,q_mhr_0038,0.020833333333333332,0.5,0.5,1.0,48,4,0.20792830002028495,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-only,q_mhr_0039,0.75,1.0,0.16666666666666666,1.0,24,3,0.06084930006181821,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0040,0.75,1.0,0.16666666666666666,1.0,24,3,0.0641621999675408,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0041,0.029411764705882353,0.3333333333333333,0.0,1.0,42,4,159.71898379997583,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0042,0.023809523809523808,0.5,0.5,1.0,42,4,62.37207279994618,2,1,0.5,0.5,0.0,0.0,0.0
neo4j-only,q_mhr_0043,0.0,0.0,0.0,1.0,48,4,0.35606259998166934,2,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0044,0.05263157894736842,1.0,0.5,1.0,42,4,42.165829100064,2,2,1.0,0.5,0.0,0.0,0.0
neo4j-only,q_mhr_0045,0.0,0.0,0.0,1.0,36,3,0.13461740006459877,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0046,0.02857142857142857,0.3333333333333333,0.0,1.0,36,3,0.16218920005485415,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0047,0.05263157894736842,0.6666666666666666,0.3333333333333333,1.0,48,4,0.43676599994068965,3,2,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0
neo4j-only,q_mhr_0048,0.0,0.0,0.0,1.0,48,4,0.20012809993932024,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0049,0.75,1.0,0.16666666666666666,1.0,24,3,0.07043069996871054,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0050,0.75,1.0,0.16666666666666666,1.0,24,3,0.06421589996898547,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0001,0.05714285714285714,0.6666666666666666,0.0,1.0,36,3,0.18885779997799546,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0002,0.0,0.0,0.0,1.0,36,3,0.2245448000030592,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0003,0.0,0.0,0.0,1.0,36,3,0.17261339991819113,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0004,0.024390243902439025,0.5,0.5,1.0,48,4,0.12871520000044256,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-only,q_mhr_0005,0.5357142857142857,0.6666666666666666,0.6666666666666666,1.0,36,3,0.20630340004572645,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5
neo4j-only,q_mhr_0006,0.02857142857142857,0.5,0.0,1.0,36,3,0.19496229995274916,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0007,0.07894736842105263,0.5,0.5,1.0,48,4,0.14012359996559098,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-only,q_mhr_0008,0.02631578947368421,0.5,0.0,1.0,48,4,0.29382010002154857,2,1,0.5,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0009,0.0,0.0,0.0,1.0,36,3,0.2671493999660015,4,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0010,0.0,0.0,0.0,1.0,36,3,0.1617234000004828,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0011,0.75,1.0,0.16666666666666666,1.0,24,3,0.06374440004583448,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0012,0.23684210526315788,0.5,0.5,1.0,48,4,0.22330320003675297,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-only,q_mhr_0013,0.023809523809523808,0.5,0.0,1.0,42,4,53.63291119993664,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0014,0.75,1.0,0.16666666666666666,1.0,24,3,0.06451940012630075,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0015,0.046511627906976744,1.0,1.0,1.0,48,4,0.14794059988344088,2,2,1.0,1.0,1.0,1.0,1.0
neo4j-only,q_mhr_0016,0.21428571428571427,0.25,0.25,1.0,36,3,0.3408385001239367,4,1,0.25,0.25,0.0,0.0,0.0
neo4j-only,q_mhr_0017,0.05555555555555555,0.5,0.0,1.0,36,3,0.15140559995779768,4,2,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0018,0.029411764705882353,0.3333333333333333,0.0,1.0,42,4,190.84403290000046,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0019,0.75,1.0,0.16666666666666666,1.0,24,3,0.06704689998878166,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0020,0.18421052631578946,0.5,0.5,1.0,48,4,0.1944010999868624,2,1,0.5,0.5,0.0,0.0,0.0
neo4j-only,q_mhr_0021,0.75,1.0,0.16666666666666666,1.0,24,3,0.06772780005121604,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0022,0.0,0.0,0.0,1.0,42,4,69.53855379996821,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0023,0.0,0.0,0.0,1.0,36,3,0.2618257000576705,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0024,0.023809523809523808,0.5,0.0,1.0,42,4,86.05965050001396,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0025,0.75,1.0,0.16666666666666666,1.0,24,3,0.06753519998164847,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0026,0.023809523809523808,0.3333333333333333,0.3333333333333333,1.0,42,4,76.50776220002444,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-only,q_mhr_0027,0.02631578947368421,0.3333333333333333,0.3333333333333333,1.0,42,4,83.90702889993554,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-only,q_mhr_0028,0.0,0.0,0.0,1.0,48,4,0.3931082000490278,2,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0029,0.020833333333333332,0.5,0.0,1.0,48,4,0.20356240001274273,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0030,0.0,0.0,0.0,1.0,42,4,100.93569229997229,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0031,0.0,0.0,0.0,1.0,36,3,0.18307610001647845,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0032,0.022727272727272728,0.3333333333333333,0.0,1.0,48,4,0.5007030999404378,3,1,0.3333333333333333,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0033,0.0,0.0,0.0,1.0,36,3,0.3771562000038102,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0034,0.0,0.0,0.0,1.0,36,3,0.15770500001963228,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0035,0.047619047619047616,0.6666666666666666,0.6666666666666666,1.0,42,4,145.53663610003423,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0036,0.05263157894736842,1.0,0.0,1.0,48,4,0.4980639999266714,2,2,1.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0037,0.13157894736842105,1.0,0.6666666666666666,1.0,48,4,0.17345130001194775,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
neo4j-only,q_mhr_0038,0.020833333333333332,0.5,0.5,1.0,48,4,0.20995989994844422,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-only,q_mhr_0039,0.75,1.0,0.16666666666666666,1.0,24,3,0.062124199990648776,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0040,0.75,1.0,0.16666666666666666,1.0,24,3,0.06462449993705377,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0041,0.029411764705882353,0.3333333333333333,0.0,1.0,42,4,160.30664510006318,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0042,0.023809523809523808,0.5,0.5,1.0,42,4,62.01903990004212,2,1,0.5,0.5,0.0,0.0,0.0
neo4j-only,q_mhr_0043,0.0,0.0,0.0,1.0,48,4,0.35270379995927215,2,0,0.0,0.0,1.0,1.0,1.0
neo4j-only,q_mhr_0044,0.05263157894736842,1.0,0.5,1.0,42,4,41.81138319999445,2,2,1.0,0.5,0.0,0.0,0.0
neo4j-only,q_mhr_0045,0.0,0.0,0.0,1.0,36,3,0.12867230002302676,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0046,0.02857142857142857,0.3333333333333333,0.0,1.0,36,3,0.15838380000786856,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0047,0.05263157894736842,0.6666666666666666,0.3333333333333333,1.0,48,4,0.4335462999297306,3,2,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0
neo4j-only,q_mhr_0048,0.0,0.0,0.0,1.0,48,4,0.1948848000029102,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-only,q_mhr_0049,0.75,1.0,0.16666666666666666,1.0,24,3,0.06013259995961562,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-only,q_mhr_0050,0.75,1.0,0.16666666666666666,1.0,24,3,0.0584167999913916,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0001,0.08333333333333333,1.0,0.3333333333333333,1.0,36,3,0.2757939000148326,3,3,1.0,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0002,0.0,0.0,0.0,1.0,36,3,0.34236960002454,2,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0003,0.0,0.0,0.0,1.0,36,3,0.30707690003328025,2,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0004,0.041666666666666664,1.0,0.0,1.0,48,4,0.24827890004962683,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0005,0.08333333333333333,1.0,0.3333333333333333,1.0,36,3,0.28748899995116517,3,3,1.0,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0006,0.05555555555555555,1.0,0.5,1.0,36,3,0.2731107998988591,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0007,0.041666666666666664,1.0,0.5,1.0,48,4,0.2407052000053227,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0008,0.041666666666666664,1.0,0.0,1.0,48,4,0.30876849993364885,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0009,0.08333333333333333,0.75,0.25,1.0,36,3,0.31765660003293306,4,3,0.75,0.25,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0010,0.08333333333333333,1.0,0.3333333333333333,1.0,36,3,0.2637648000381887,3,3,1.0,0.3333333333333333,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0011,0.75,1.0,0.16666666666666666,1.0,24,3,0.09493929997552186,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0012,0.041666666666666664,1.0,0.0,1.0,48,4,0.3005067000631243,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0013,0.047619047619047616,1.0,0.0,1.0,42,4,0.5060462000546977,2,2,1.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0014,0.75,1.0,0.16666666666666666,1.0,24,3,0.09243590000551194,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0015,0.041666666666666664,1.0,0.5,1.0,48,4,0.23986839986173436,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0016,0.08333333333333333,0.75,0.25,1.0,36,3,0.3118368000141345,4,3,0.75,0.25,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0017,0.05555555555555555,0.5,0.0,1.0,36,3,0.2572793999570422,4,2,0.5,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0018,0.07142857142857142,1.0,0.6666666666666666,1.0,42,4,0.48287080007139593,3,3,1.0,0.6666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0019,0.75,1.0,0.16666666666666666,1.0,24,3,0.09123639995232224,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0020,0.020833333333333332,0.5,0.0,1.0,48,4,0.41805779992137104,2,1,0.5,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0021,0.75,1.0,0.16666666666666666,1.0,24,3,0.09305050002876669,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0022,0.047619047619047616,0.6666666666666666,0.0,1.0,42,4,0.4723574999952689,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0023,0.05555555555555555,0.6666666666666666,0.0,1.0,36,3,0.3360457999515347,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0024,0.047619047619047616,1.0,0.5,1.0,42,4,0.4763100999989547,2,2,1.0,0.5,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0025,0.75,1.0,0.16666666666666666,1.0,24,3,0.09222210006555542,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0026,0.07142857142857142,1.0,0.3333333333333333,1.0,42,4,0.47822890005772933,3,3,1.0,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0027,0.047619047619047616,0.6666666666666666,0.3333333333333333,1.0,42,4,0.47470849996898323,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0028,0.041666666666666664,1.0,0.0,1.0,48,4,0.3094409999321215,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0029,0.041666666666666664,1.0,0.0,1.0,48,4,0.29925160005223006,2,2,1.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0030,0.0,0.0,0.0,1.0,42,4,0.4818949999753386,2,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0031,0.0,0.0,0.0,1.0,36,3,0.30764760001329705,3,0,0.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0032,0.020833333333333332,0.3333333333333333,0.0,1.0,48,4,0.38703019998501986,3,1,0.3333333333333333,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0033,0.08333333333333333,1.0,0.6666666666666666,1.0,36,3,0.306378000008408,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0034,0.05555555555555555,1.0,1.0,1.0,36,3,0.30585010000504553,2,2,1.0,1.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0035,0.047619047619047616,0.6666666666666666,0.6666666666666666,1.0,42,4,0.4925101000117138,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0036,0.041666666666666664,1.0,0.0,1.0,48,4,0.3352974999579601,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0037,0.0625,1.0,0.6666666666666666,1.0,48,4,0.22767920000478625,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0038,0.041666666666666664,1.0,0.5,1.0,48,4,0.29866789997322485,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0039,0.75,1.0,0.16666666666666666,1.0,24,3,0.09396050003124401,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0040,0.75,1.0,0.16666666666666666,1.0,24,3,0.0918278000317514,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0041,0.023809523809523808,0.3333333333333333,0.0,1.0,42,4,0.47462599992286414,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0042,0.047619047619047616,1.0,0.5,1.0,42,4,0.4732483999687247,2,2,1.0,0.5,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0043,0.041666666666666664,1.0,0.5,1.0,48,4,0.28849549998994917,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0044,0.047619047619047616,1.0,0.5,1.0,42,4,0.45373069995548576,2,2,1.0,0.5,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0045,0.0,0.0,0.0,1.0,36,3,0.2916912999935448,3,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0046,0.027777777777777776,0.3333333333333333,0.3333333333333333,1.0,36,3,0.292158099997323,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0047,0.041666666666666664,0.6666666666666666,0.0,1.0,48,4,0.3467676999862306,3,2,0.6666666666666666,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0048,0.020833333333333332,0.5,0.0,1.0,48,4,0.43475940002826974,2,1,0.5,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0049,0.75,1.0,0.16666666666666666,1.0,24,3,0.09065960004227236,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0050,0.75,1.0,0.16666666666666666,1.0,24,3,0.09261750004952773,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0001,0.08333333333333333,1.0,0.3333333333333333,1.0,36,3,0.2715675999643281,3,3,1.0,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0002,0.0,0.0,0.0,1.0,36,3,0.33901130000595003,2,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0003,0.0,0.0,0.0,1.0,36,3,0.3130307999672368,2,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0004,0.041666666666666664,1.0,0.0,1.0,48,4,0.24321049998980016,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0005,0.08333333333333333,1.0,0.3333333333333333,1.0,36,3,0.2854119999683462,3,3,1.0,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0006,0.05555555555555555,1.0,0.5,1.0,36,3,0.2704900000244379,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0007,0.041666666666666664,1.0,0.5,1.0,48,4,0.24026269995374605,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0008,0.041666666666666664,1.0,0.0,1.0,48,4,0.30638740002177656,2,2,1.0,0.0,1.0,1.0,1.0
